id,text,isCorrect,questionId
7672,year,False,1918
7673,easy,True,1919
7674,again,False,1919
7675,deal,False,1919
7676,themselves,False,1919
7677,tax,True,1920
7678,store,False,1920
7679,however,False,1920
7680,wall,False,1920
7681,them,True,1921
7682,sister,False,1921
7683,speak,False,1921
7684,eight,False,1921
7685,stand,True,1922
7686,car,False,1922
7687,onto,False,1922
7688,answer,False,1922
7689,full,True,1923
7690,share,False,1923
7691,challenge,False,1923
7692,anyone,False,1923
7693,health,True,1924
7694,director,False,1924
7695,young,False,1924
7696,father,False,1924
7697,firm,True,1925
7698,media,False,1925
7699,explain,False,1925
7700,effect,False,1925
7701,pressure,True,1926
7702,dream,False,1926
7703,room,False,1926
7704,charge,False,1926
7705,strong,True,1927
7706,TV,False,1927
7707,nice,False,1927
7708,former,False,1927
7709,somebody,True,1928
7710,wear,False,1928
7711,live,False,1928
7712,do,False,1928
7713,what,True,1929
7714,single,False,1929
7715,year,False,1929
7716,animal,False,1929
7717,very,True,1930
7718,significant,False,1930
7719,gun,False,1930
7720,program,False,1930
7721,strategy,True,1931
7722,several,False,1931
7723,bad,False,1931
7724,discussion,False,1931
7725,early,True,1932
7726,leg,False,1932
7727,nothing,False,1932
7728,heavy,False,1932
7729,make,True,1933
7730,body,False,1933
7731,of,False,1933
7732,girl,False,1933
7733,two,True,1934
7734,take,False,1934
7735,way,False,1934
7736,thing,False,1934
7737,threat,True,1935
7738,try,False,1935
7739,home,False,1935
7740,simple,False,1935
7741,interesting,True,1936
7742,cause,False,1936
7743,owner,False,1936
7744,ground,False,1936
7745,practice,True,1937
7746,answer,False,1937
7747,fill,False,1937
7748,produce,False,1937
7749,all,True,1938
7750,kid,False,1938
7751,up,False,1938
7752,religious,False,1938
7753,fine,True,1939
7754,fear,False,1939
7755,human,False,1939
7756,rise,False,1939
7757,social,True,1940
7758,particular,False,1940
7759,watch,False,1940
7760,avoid,False,1940
7761,every,True,1941
7762,church,False,1941
7763,time,False,1941
7764,style,False,1941
7765,commercial,True,1942
7766,few,False,1942
7767,option,False,1942
7768,this,False,1942
7769,professor,True,1943
7770,boy,False,1943
7771,clearly,False,1943
7772,young,False,1943
7773,fund,True,1944
7774,agreement,False,1944
7775,guess,False,1944
7776,opportunity,False,1944
7777,study,True,1945
7778,strong,False,1945
7779,radio,False,1945
7780,while,False,1945
7781,admit,True,1946
7782,Republican,False,1946
7783,increase,False,1946
7784,visit,False,1946
7785,professor,True,1947
7786,difficult,False,1947
7787,seven,False,1947
7788,central,False,1947
7789,local,True,1948
7790,pay,False,1948
7791,west,False,1948
7792,catch,False,1948
7793,Democrat,True,1949
7794,inside,False,1949
7795,hot,False,1949
7796,economy,False,1949
7797,air,True,1950
7798,manage,False,1950
7799,accept,False,1950
7800,family,False,1950
7801,risk,True,1951
7802,individual,False,1951
7803,personal,False,1951
7804,apply,False,1951
7805,training,True,1952
7806,family,False,1952
7807,thing,False,1952
7808,specific,False,1952
7809,several,True,1953
7810,look,False,1953
7811,picture,False,1953
7812,whatever,False,1953
7813,trade,True,1954
7814,attack,False,1954
7815,voice,False,1954
7816,agree,False,1954
7817,wrong,True,1955
7818,write,False,1955
7819,a,False,1955
7820,throughout,False,1955
7821,fish,True,1956
7822,ten,False,1956
7823,fear,False,1956
7824,hear,False,1956
7825,line,True,1957
7826,we,False,1957
7827,draw,False,1957
7828,themselves,False,1957
7829,here,True,1958
7830,tax,False,1958
7831,perform,False,1958
7832,name,False,1958
7833,career,True,1959
7834,national,False,1959
7835,risk,False,1959
7836,dog,False,1959
7837,government,True,1960
7838,collection,False,1960
7839,power,False,1960
7840,here,False,1960
7841,whatever,True,1961
7842,state,False,1961
7843,whatever,False,1961
7844,themselves,False,1961
7845,item,True,1962
7846,theory,False,1962
7847,number,False,1962
7848,approach,False,1962
7849,this,True,1963
7850,change,False,1963
7851,pressure,False,1963
7852,position,False,1963
7853,until,True,1964
7854,tree,False,1964
7855,show,False,1964
7856,own,False,1964
7857,this,True,1965
7858,beat,False,1965
7859,middle,False,1965
7860,price,False,1965
7861,generation,True,1966
7862,mean,False,1966
7863,model,False,1966
7864,this,False,1966
7865,early,True,1967
7866,source,False,1967
7867,table,False,1967
7868,husband,False,1967
7869,season,True,1968
7870,music,False,1968
7871,blue,False,1968
7872,thousand,False,1968
7873,ready,True,1969
7874,simple,False,1969
7875,everyone,False,1969
7876,job,False,1969
7877,case,True,1970
7878,attack,False,1970
7879,rather,False,1970
7880,activity,False,1970
7881,there,True,1971
7882,act,False,1971
7883,computer,False,1971
7884,certainly,False,1971
7885,manage,True,1972
7886,pressure,False,1972
7887,front,False,1972
7888,without,False,1972
7889,entire,True,1973
7890,score,False,1973
7891,protect,False,1973
7892,work,False,1973
7893,around,True,1974
7894,project,False,1974
7895,figure,False,1974
7896,organization,False,1974
7897,production,True,1975
7898,soldier,False,1975
7899,political,False,1975
7900,consumer,False,1975
7901,would,True,1976
7902,wide,False,1976
7903,travel,False,1976
7904,suggest,False,1976
7905,over,True,1977
7906,money,False,1977
7907,point,False,1977
7908,campaign,False,1977
7909,party,True,1978
7910,no,False,1978
7911,spring,False,1978
7912,population,False,1978
7913,if,True,1979
7914,machine,False,1979
7915,six,False,1979
7916,old,False,1979
7917,up,True,1980
7918,recently,False,1980
7919,tonight,False,1980
7920,represent,False,1980
7921,line,True,1981
7922,deep,False,1981
7923,clear,False,1981
7924,almost,False,1981
7925,nation,True,1982
7926,stage,False,1982
7927,law,False,1982
7928,future,False,1982
7929,example,True,1983
7930,chair,False,1983
7931,parent,False,1983
7932,best,False,1983
7933,chair,True,1984
7934,goal,False,1984
7935,material,False,1984
7936,here,False,1984
7937,when,True,1985
7938,at,False,1985
7939,and,False,1985
7940,physical,False,1985
7941,investment,True,1986
7942,trade,False,1986
7943,pretty,False,1986
7944,person,False,1986
7945,ago,True,1987
7946,run,False,1987
7947,live,False,1987
7948,then,False,1987
7949,international,True,1988
7950,evening,False,1988
7951,focus,False,1988
7952,bad,False,1988
7953,every,True,1989
7954,pull,False,1989
7955,discussion,False,1989
7956,expect,False,1989
7957,throw,True,1990
7958,leave,False,1990
7959,voice,False,1990
7960,several,False,1990
7961,suddenly,True,1991
7962,total,False,1991
7963,bill,False,1991
7964,wonder,False,1991
7965,design,True,1992
7966,happen,False,1992
7967,doctor,False,1992
7968,whole,False,1992
7969,rest,True,1993
7970,continue,False,1993
7971,central,False,1993
7972,financial,False,1993
7973,put,True,1994
7974,give,False,1994
7975,rest,False,1994
7976,station,False,1994
7977,strong,True,1995
7978,share,False,1995
7979,shake,False,1995
7980,strong,False,1995
7981,defense,True,1996
7982,about,False,1996
7983,walk,False,1996
7984,but,False,1996
7985,culture,True,1997
7986,available,False,1997
7987,catch,False,1997
7988,we,False,1997
7989,keep,True,1998
7990,turn,False,1998
7991,effort,False,1998
7992,education,False,1998
7993,which,True,1999
7994,discover,False,1999
7995,push,False,1999
7996,oil,False,1999
7997,avoid,True,2000
7998,forget,False,2000
7999,some,False,2000
8000,author,False,2000
8001,forward,True,2001
8002,skill,False,2001
8003,large,False,2001
8004,million,False,2001
8005,catch,True,2002
8006,may,False,2002
8007,all,False,2002
8008,process,False,2002
8009,public,True,2003
8010,activity,False,2003
8011,tree,False,2003
8012,position,False,2003
8013,husband,True,2004
8014,wish,False,2004
8015,soldier,False,2004
8016,new,False,2004
8017,loss,True,2005
8018,kid,False,2005
8019,view,False,2005
8020,never,False,2005
8021,state,True,2006
8022,move,False,2006
8023,person,False,2006
8024,particularly,False,2006
8025,picture,True,2007
8026,protect,False,2007
8027,reveal,False,2007
8028,like,False,2007
8029,most,True,2008
8030,challenge,False,2008
8031,ready,False,2008
8032,type,False,2008
8033,coach,True,2009
8034,animal,False,2009
8035,whose,False,2009
8036,total,False,2009
8037,today,True,2010
8038,always,False,2010
8039,serious,False,2010
8040,need,False,2010
8041,administration,True,2011
8042,whose,False,2011
8043,wrong,False,2011
8044,want,False,2011
8045,country,True,2012
8046,computer,False,2012
8047,indicate,False,2012
8048,every,False,2012
8049,she,True,2013
8050,than,False,2013
8051,civil,False,2013
8052,level,False,2013
8053,according,True,2014
8054,safe,False,2014
8055,similar,False,2014
8056,language,False,2014
8057,factor,True,2015
8058,leave,False,2015
8059,growth,False,2015
8060,front,False,2015
8061,so,True,2016
8062,know,False,2016
8063,job,False,2016
8064,choose,False,2016
8065,seem,True,2017
8066,happy,False,2017
8067,between,False,2017
8068,air,False,2017
8069,ok,True,2018
8070,yourself,False,2018
8071,energy,False,2018
8072,successful,False,2018
8073,eat,True,2019
8074,want,False,2019
8075,return,False,2019
8076,national,False,2019
8077,out,True,2020
8078,above,False,2020
8079,feel,False,2020
8080,tell,False,2020
8081,leave,True,2021
8082,key,False,2021
8083,them,False,2021
8084,hour,False,2021
8085,strong,True,2022
8086,use,False,2022
8087,edge,False,2022
8088,seven,False,2022
8089,its,True,2023
8090,recent,False,2023
8091,south,False,2023
8092,reduce,False,2023
8093,where,True,2024
8094,either,False,2024
8095,building,False,2024
8096,four,False,2024
8097,walk,True,2025
8098,ten,False,2025
8099,forward,False,2025
8100,firm,False,2025
8101,memory,True,2026
8102,whatever,False,2026
8103,city,False,2026
8104,sea,False,2026
8105,Congress,True,2027
8106,month,False,2027
8107,degree,False,2027
8108,culture,False,2027
8109,individual,True,2028
8110,employee,False,2028
8111,common,False,2028
8112,owner,False,2028
8113,during,True,2029
8114,newspaper,False,2029
8115,necessary,False,2029
8116,church,False,2029
8117,national,True,2030
8118,effort,False,2030
8119,would,False,2030
8120,form,False,2030
8121,meet,True,2031
8122,movie,False,2031
8123,likely,False,2031
8124,manager,False,2031
8125,blood,True,2032
8126,policy,False,2032
8127,film,False,2032
8128,room,False,2032
8129,young,True,2033
8130,difficult,False,2033
8131,even,False,2033
8132,she,False,2033
8133,then,True,2034
8134,impact,False,2034
8135,write,False,2034
8136,front,False,2034
8137,popular,True,2035
8138,follow,False,2035
8139,black,False,2035
8140,effect,False,2035
8141,art,True,2036
8142,budget,False,2036
8143,rather,False,2036
8144,threat,False,2036
8145,data,True,2037
8146,consider,False,2037
8147,image,False,2037
8148,statement,False,2037
8149,finally,True,2038
8150,player,False,2038
8151,ever,False,2038
8152,fall,False,2038
8153,push,True,2039
8154,move,False,2039
8155,star,False,2039
8156,school,False,2039
8157,professor,True,2040
8158,coach,False,2040
8159,professor,False,2040
8160,something,False,2040
8161,trouble,True,2041
8162,ready,False,2041
8163,practice,False,2041
8164,this,False,2041
8165,debate,True,2042
8166,happen,False,2042
8167,senior,False,2042
8168,another,False,2042
8169,develop,True,2043
8170,entire,False,2043
8171,high,False,2043
8172,government,False,2043
8173,decade,True,2044
8174,represent,False,2044
8175,other,False,2044
8176,meeting,False,2044
8177,election,True,2045
8178,prevent,False,2045
8179,clearly,False,2045
8180,mission,False,2045
8181,probably,True,2046
8182,mind,False,2046
8183,well,False,2046
8184,evidence,False,2046
8185,interview,True,2047
8186,forward,False,2047
8187,recent,False,2047
8188,somebody,False,2047
8189,first,True,2048
8190,population,False,2048
8191,mind,False,2048
8192,scene,False,2048
8193,edge,True,2049
8194,minute,False,2049
8195,style,False,2049
8196,stage,False,2049
8197,attention,True,2050
8198,still,False,2050
8199,item,False,2050
8200,forward,False,2050
8201,stock,True,2051
8202,every,False,2051
8203,across,False,2051
8204,citizen,False,2051
8205,scene,True,2052
8206,why,False,2052
8207,dinner,False,2052
8208,probably,False,2052
8209,another,True,2053
8210,popular,False,2053
8211,official,False,2053
8212,admit,False,2053
8213,stop,True,2054
8214,performance,False,2054
8215,catch,False,2054
8216,policy,False,2054
8217,lose,True,2055
8218,money,False,2055
8219,interview,False,2055
8220,challenge,False,2055
8221,today,True,2056
8222,morning,False,2056
8223,heart,False,2056
8224,campaign,False,2056
8225,miss,True,2057
8226,turn,False,2057
8227,measure,False,2057
8228,mission,False,2057
8229,radio,True,2058
8230,economy,False,2058
8231,improve,False,2058
8232,another,False,2058
8233,this,True,2059
8234,think,False,2059
8235,worry,False,2059
8236,arm,False,2059
8237,field,True,2060
8238,daughter,False,2060
8239,something,False,2060
8240,type,False,2060
8241,five,True,2061
8242,heart,False,2061
8243,understand,False,2061
8244,book,False,2061
8245,soldier,True,2062
8246,very,False,2062
8247,training,False,2062
8248,full,False,2062
8249,attack,True,2063
8250,sure,False,2063
8251,identify,False,2063
8252,involve,False,2063
8253,economy,True,2064
8254,ground,False,2064
8255,perform,False,2064
8256,again,False,2064
8257,write,True,2065
8258,air,False,2065
8259,everybody,False,2065
8260,expert,False,2065
8261,family,True,2066
8262,investment,False,2066
8263,door,False,2066
8264,late,False,2066
8265,leader,True,2067
8266,executive,False,2067
8267,enough,False,2067
8268,against,False,2067
8269,people,True,2068
8270,available,False,2068
8271,area,False,2068
8272,wall,False,2068
8273,day,True,2069
8274,about,False,2069
8275,physical,False,2069
8276,response,False,2069
8277,mean,True,2070
8278,evidence,False,2070
8279,section,False,2070
8280,push,False,2070
8281,let,True,2071
8282,business,False,2071
8283,such,False,2071
8284,continue,False,2071
8285,address,True,2072
8286,read,False,2072
8287,trade,False,2072
8288,how,False,2072
8289,their,True,2073
8290,include,False,2073
8291,suggest,False,2073
8292,area,False,2073
8293,investment,True,2074
8294,sing,False,2074
8295,quickly,False,2074
8296,different,False,2074
8297,listen,True,2075
8298,word,False,2075
8299,somebody,False,2075
8300,cold,False,2075
8301,piece,True,2076
8302,raise,False,2076
8303,within,False,2076
8304,month,False,2076
8305,moment,True,2077
8306,TV,False,2077
8307,explain,False,2077
8308,can,False,2077
8309,painting,True,2078
8310,cup,False,2078
8311,single,False,2078
8312,happy,False,2078
8313,well,True,2079
8314,continue,False,2079
8315,walk,False,2079
8316,trial,False,2079
8317,not,True,2080
8318,race,False,2080
8319,walk,False,2080
8320,resource,False,2080
8321,personal,True,2081
8322,lead,False,2081
8323,visit,False,2081
8324,again,False,2081
8325,situation,True,2082
8326,conference,False,2082
8327,reach,False,2082
8328,expert,False,2082
8329,skin,True,2083
8330,war,False,2083
8331,her,False,2083
8332,financial,False,2083
8333,firm,True,2084
8334,occur,False,2084
8335,career,False,2084
8336,business,False,2084
8337,state,True,2085
8338,buy,False,2085
8339,discuss,False,2085
8340,statement,False,2085
8341,surface,True,2086
8342,religious,False,2086
8343,agreement,False,2086
8344,natural,False,2086
8345,sport,True,2087
8346,coach,False,2087
8347,page,False,2087
8348,feeling,False,2087
8349,case,True,2088
8350,safe,False,2088
8351,can,False,2088
8352,political,False,2088
8353,democratic,True,2089
8354,member,False,2089
8355,finally,False,2089
8356,someone,False,2089
8357,language,True,2090
8358,buy,False,2090
8359,discover,False,2090
8360,our,False,2090
8361,light,True,2091
8362,central,False,2091
8363,view,False,2091
8364,measure,False,2091
8365,list,True,2092
8366,leader,False,2092
8367,record,False,2092
8368,environmental,False,2092
8369,member,True,2093
8370,attention,False,2093
8371,force,False,2093
8372,factor,False,2093
8373,tell,True,2094
8374,play,False,2094
8375,determine,False,2094
8376,phone,False,2094
8377,rich,True,2095
8378,able,False,2095
8379,majority,False,2095
8380,however,False,2095
8381,federal,True,2096
8382,political,False,2096
8383,play,False,2096
8384,rich,False,2096
8385,cultural,True,2097
8386,view,False,2097
8387,them,False,2097
8388,seem,False,2097
8389,court,True,2098
8390,knowledge,False,2098
8391,figure,False,2098
8392,current,False,2098
8393,minute,True,2099
8394,student,False,2099
8395,contain,False,2099
8396,simply,False,2099
8397,explain,True,2100
8398,plant,False,2100
8399,group,False,2100
8400,style,False,2100
8401,next,True,2101
8402,meet,False,2101
8403,woman,False,2101
8404,result,False,2101
8405,language,True,2102
8406,movement,False,2102
8407,suffer,False,2102
8408,alone,False,2102
8409,end,True,2103
8410,data,False,2103
8411,clear,False,2103
8412,recently,False,2103
8413,every,True,2104
8414,style,False,2104
8415,history,False,2104
8416,onto,False,2104
8417,arrive,True,2105
8418,shake,False,2105
8419,right,False,2105
8420,seat,False,2105
8421,cultural,True,2106
8422,remember,False,2106
8423,figure,False,2106
8424,left,False,2106
8425,none,True,2107
8426,charge,False,2107
8427,project,False,2107
8428,cost,False,2107
8429,several,True,2108
8430,even,False,2108
8431,history,False,2108
8432,bag,False,2108
8433,high,True,2109
8434,interview,False,2109
8435,east,False,2109
8436,lot,False,2109
8437,shake,True,2110
8438,what,False,2110
8439,ready,False,2110
8440,statement,False,2110
8441,include,True,2111
8442,pattern,False,2111
8443,happen,False,2111
8444,far,False,2111
8445,eye,True,2112
8446,occur,False,2112
8447,artist,False,2112
8448,within,False,2112
8449,away,True,2113
8450,image,False,2113
8451,just,False,2113
8452,on,False,2113
8453,task,True,2114
8454,upon,False,2114
8455,child,False,2114
8456,care,False,2114
8457,analysis,True,2115
8458,order,False,2115
8459,fine,False,2115
8460,civil,False,2115
8461,region,True,2116
8462,family,False,2116
8463,research,False,2116
8464,citizen,False,2116
8465,meet,True,2117
8466,these,False,2117
8467,TV,False,2117
8468,sign,False,2117
8469,look,True,2118
8470,star,False,2118
8471,time,False,2118
8472,start,False,2118
8473,realize,True,2119
8474,drive,False,2119
8475,main,False,2119
8476,once,False,2119
8477,on,True,2120
8478,specific,False,2120
8479,close,False,2120
8480,feel,False,2120
8481,whole,True,2121
8482,be,False,2121
8483,cup,False,2121
8484,this,False,2121
8485,place,True,2122
8486,our,False,2122
8487,responsibility,False,2122
8488,break,False,2122
8489,building,True,2123
8490,before,False,2123
8491,interview,False,2123
8492,field,False,2123
8493,you,True,2124
8494,law,False,2124
8495,put,False,2124
8496,accept,False,2124
8497,identify,True,2125
8498,sea,False,2125
8499,paper,False,2125
8500,experience,False,2125
8501,attention,True,2126
8502,hair,False,2126
8503,author,False,2126
8504,may,False,2126
8505,dark,True,2127
8506,theory,False,2127
8507,security,False,2127
8508,visit,False,2127
8509,level,True,2128
8510,wonder,False,2128
8511,task,False,2128
8512,myself,False,2128
8513,especially,True,2129
8514,operation,False,2129
8515,evening,False,2129
8516,explain,False,2129
8517,way,True,2130
8518,hard,False,2130
8519,so,False,2130
8520,vote,False,2130
8521,effort,True,2131
8522,figure,False,2131
8523,measure,False,2131
8524,inside,False,2131
8525,continue,True,2132
8526,process,False,2132
8527,amount,False,2132
8528,so,False,2132
8529,by,True,2133
8530,can,False,2133
8531,detail,False,2133
8532,money,False,2133
8533,without,True,2134
8534,spend,False,2134
8535,single,False,2134
8536,black,False,2134
8537,sister,True,2135
8538,need,False,2135
8539,culture,False,2135
8540,above,False,2135
8541,right,True,2136
8542,push,False,2136
8543,very,False,2136
8544,attack,False,2136
8545,unit,True,2137
8546,station,False,2137
8547,among,False,2137
8548,attack,False,2137
8549,film,True,2138
8550,idea,False,2138
8551,collection,False,2138
8552,able,False,2138
8553,suddenly,True,2139
8554,brother,False,2139
8555,time,False,2139
8556,interview,False,2139
8557,list,True,2140
8558,author,False,2140
8559,same,False,2140
8560,green,False,2140
8561,bag,True,2141
8562,firm,False,2141
8563,fall,False,2141
8564,hear,False,2141
8565,eye,True,2142
8566,character,False,2142
8567,lot,False,2142
8568,exist,False,2142
8569,surface,True,2143
8570,effect,False,2143
8571,among,False,2143
8572,manage,False,2143
8573,way,True,2144
8574,week,False,2144
8575,open,False,2144
8576,TV,False,2144
8577,boy,True,2145
8578,wife,False,2145
8579,mother,False,2145
8580,leave,False,2145
8581,light,True,2146
8582,quickly,False,2146
8583,pick,False,2146
8584,whether,False,2146
8585,you,True,2147
8586,environmental,False,2147
8587,page,False,2147
8588,another,False,2147
8589,evening,True,2148
8590,science,False,2148
8591,statement,False,2148
8592,year,False,2148
8593,though,True,2149
8594,receive,False,2149
8595,maintain,False,2149
8596,whatever,False,2149
8597,benefit,True,2150
8598,remain,False,2150
8599,I,False,2150
8600,sell,False,2150
8601,gun,True,2151
8602,seat,False,2151
8603,sell,False,2151
8604,Democrat,False,2151
8605,table,True,2152
8606,less,False,2152
8607,parent,False,2152
8608,several,False,2152
8609,cup,True,2153
8610,base,False,2153
8611,operation,False,2153
8612,total,False,2153
8613,once,True,2154
8614,so,False,2154
8615,raise,False,2154
8616,enter,False,2154
8617,than,True,2155
8618,know,False,2155
8619,social,False,2155
8620,discover,False,2155
8621,hold,True,2156
8622,term,False,2156
8623,over,False,2156
8624,debate,False,2156
8625,wall,True,2157
8626,really,False,2157
8627,compare,False,2157
8628,you,False,2157
8629,feel,True,2158
8630,major,False,2158
8631,season,False,2158
8632,there,False,2158
8633,environmental,True,2159
8634,pressure,False,2159
8635,four,False,2159
8636,also,False,2159
8637,on,True,2160
8638,despite,False,2160
8639,task,False,2160
8640,actually,False,2160
8641,group,True,2161
8642,follow,False,2161
8643,hand,False,2161
8644,than,False,2161
8645,actually,True,2162
8646,recently,False,2162
8647,heart,False,2162
8648,growth,False,2162
8649,both,True,2163
8650,morning,False,2163
8651,him,False,2163
8652,suffer,False,2163
8653,technology,True,2164
8654,student,False,2164
8655,organization,False,2164
8656,specific,False,2164
8657,force,True,2165
8658,Mr,False,2165
8659,most,False,2165
8660,up,False,2165
8661,school,True,2166
8662,receive,False,2166
8663,animal,False,2166
8664,international,False,2166
8665,ready,True,2167
8666,service,False,2167
8667,section,False,2167
8668,shoulder,False,2167
8669,bad,True,2168
8670,later,False,2168
8671,special,False,2168
8672,beautiful,False,2168
8673,food,True,2169
8674,ability,False,2169
8675,at,False,2169
8676,often,False,2169
8677,today,True,2170
8678,administration,False,2170
8679,health,False,2170
8680,check,False,2170
8681,but,True,2171
8682,attention,False,2171
8683,out,False,2171
8684,interesting,False,2171
8685,edge,True,2172
8686,help,False,2172
8687,morning,False,2172
8688,similar,False,2172
8689,positive,True,2173
8690,leader,False,2173
8691,need,False,2173
8692,throw,False,2173
8693,be,True,2174
8694,mean,False,2174
8695,president,False,2174
8696,should,False,2174
8697,will,True,2175
8698,although,False,2175
8699,impact,False,2175
8700,natural,False,2175
8701,fast,True,2176
8702,key,False,2176
8703,tree,False,2176
8704,meet,False,2176
8705,decide,True,2177
8706,region,False,2177
8707,book,False,2177
8708,leg,False,2177
8709,bill,True,2178
8710,television,False,2178
8711,successful,False,2178
8712,them,False,2178
8713,reflect,True,2179
8714,size,False,2179
8715,total,False,2179
8716,set,False,2179
8717,happen,True,2180
8718,guy,False,2180
8719,industry,False,2180
8720,beat,False,2180
8721,region,True,2181
8722,that,False,2181
8723,design,False,2181
8724,friend,False,2181
8725,source,True,2182
8726,maybe,False,2182
8727,bar,False,2182
8728,easy,False,2182
8729,interest,True,2183
8730,management,False,2183
8731,force,False,2183
8732,few,False,2183
8733,film,True,2184
8734,surface,False,2184
8735,apply,False,2184
8736,card,False,2184
8737,try,True,2185
8738,bring,False,2185
8739,give,False,2185
8740,dream,False,2185
8741,parent,True,2186
8742,live,False,2186
8743,avoid,False,2186
8744,let,False,2186
8745,yes,True,2187
8746,travel,False,2187
8747,our,False,2187
8748,ask,False,2187
8749,professional,True,2188
8750,real,False,2188
8751,upon,False,2188
8752,yet,False,2188
8753,join,True,2189
8754,benefit,False,2189
8755,couple,False,2189
8756,fine,False,2189
8757,else,True,2190
8758,claim,False,2190
8759,sometimes,False,2190
8760,analysis,False,2190
8761,instead,True,2191
8762,hospital,False,2191
8763,interesting,False,2191
8764,however,False,2191
8765,born,True,2192
8766,who,False,2192
8767,social,False,2192
8768,page,False,2192
8769,keep,True,2193
8770,management,False,2193
8771,man,False,2193
8772,society,False,2193
8773,for,True,2194
8774,research,False,2194
8775,determine,False,2194
8776,whose,False,2194
8777,plan,True,2195
8778,quality,False,2195
8779,page,False,2195
8780,anyone,False,2195
8781,sister,True,2196
8782,test,False,2196
8783,without,False,2196
8784,probably,False,2196
8785,back,True,2197
8786,kid,False,2197
8787,meet,False,2197
8788,watch,False,2197
8789,new,True,2198
8790,free,False,2198
8791,open,False,2198
8792,prevent,False,2198
8793,red,True,2199
8794,billion,False,2199
8795,for,False,2199
8796,camera,False,2199
8797,investment,True,2200
8798,create,False,2200
8799,through,False,2200
8800,that,False,2200
8801,speak,True,2201
8802,special,False,2201
8803,bring,False,2201
8804,others,False,2201
8805,but,True,2202
8806,agency,False,2202
8807,beyond,False,2202
8808,newspaper,False,2202
8809,interesting,True,2203
8810,senior,False,2203
8811,traditional,False,2203
8812,book,False,2203
8813,argue,True,2204
8814,significant,False,2204
8815,mother,False,2204
8816,effect,False,2204
8817,maybe,True,2205
8818,team,False,2205
8819,my,False,2205
8820,final,False,2205
8821,throw,True,2206
8822,according,False,2206
8823,could,False,2206
8824,lawyer,False,2206
8825,rich,True,2207
8826,enter,False,2207
8827,beyond,False,2207
8828,agreement,False,2207
8829,apply,True,2208
8830,wear,False,2208
8831,know,False,2208
8832,city,False,2208
8833,shake,True,2209
8834,practice,False,2209
8835,ask,False,2209
8836,indicate,False,2209
8837,federal,True,2210
8838,same,False,2210
8839,avoid,False,2210
8840,water,False,2210
8841,beyond,True,2211
8842,though,False,2211
8843,happen,False,2211
8844,main,False,2211
8845,man,True,2212
8846,control,False,2212
8847,step,False,2212
8848,must,False,2212
8849,situation,True,2213
8850,college,False,2213
8851,sense,False,2213
8852,like,False,2213
8853,not,True,2214
8854,work,False,2214
8855,than,False,2214
8856,discuss,False,2214
8857,policy,True,2215
8858,election,False,2215
8859,cultural,False,2215
8860,suffer,False,2215
8861,think,True,2216
8862,himself,False,2216
8863,good,False,2216
8864,ready,False,2216
8865,guess,True,2217
8866,why,False,2217
8867,arrive,False,2217
8868,line,False,2217
8869,win,True,2218
8870,generation,False,2218
8871,until,False,2218
8872,sense,False,2218
8873,high,True,2219
8874,avoid,False,2219
8875,gas,False,2219
8876,brother,False,2219
8877,everyone,True,2220
8878,together,False,2220
8879,happen,False,2220
8880,tend,False,2220
8881,grow,True,2221
8882,gun,False,2221
8883,manage,False,2221
8884,quite,False,2221
8885,PM,True,2222
8886,world,False,2222
8887,black,False,2222
8888,performance,False,2222
8889,drive,True,2223
8890,current,False,2223
8891,fill,False,2223
8892,view,False,2223
8893,the,True,2224
8894,sister,False,2224
8895,one,False,2224
8896,we,False,2224
8897,also,True,2225
8898,girl,False,2225
8899,billion,False,2225
8900,science,False,2225
8901,think,True,2226
8902,after,False,2226
8903,low,False,2226
8904,voice,False,2226
8905,maintain,True,2227
8906,perform,False,2227
8907,step,False,2227
8908,lay,False,2227
8909,design,True,2228
8910,which,False,2228
8911,large,False,2228
8912,check,False,2228
8913,sense,True,2229
8914,keep,False,2229
8915,film,False,2229
8916,clearly,False,2229
8917,inside,True,2230
8918,tell,False,2230
8919,mission,False,2230
8920,mention,False,2230
8921,high,True,2231
8922,them,False,2231
8923,grow,False,2231
8924,join,False,2231
8925,these,True,2232
8926,first,False,2232
8927,lay,False,2232
8928,method,False,2232
8929,support,True,2233
8930,film,False,2233
8931,account,False,2233
8932,fish,False,2233
8933,total,True,2234
8934,customer,False,2234
8935,past,False,2234
8936,human,False,2234
8937,cover,True,2235
8938,specific,False,2235
8939,wide,False,2235
8940,look,False,2235
8941,trip,True,2236
8942,ago,False,2236
8943,cell,False,2236
8944,age,False,2236
8945,research,True,2237
8946,energy,False,2237
8947,social,False,2237
8948,impact,False,2237
8949,him,True,2238
8950,listen,False,2238
8951,floor,False,2238
8952,work,False,2238
8953,sure,True,2239
8954,him,False,2239
8955,crime,False,2239
8956,also,False,2239
8957,five,True,2240
8958,office,False,2240
8959,herself,False,2240
8960,writer,False,2240
8961,as,True,2241
8962,only,False,2241
8963,take,False,2241
8964,above,False,2241
8965,expect,True,2242
8966,why,False,2242
8967,special,False,2242
8968,culture,False,2242
8969,baby,True,2243
8970,church,False,2243
8971,talk,False,2243
8972,speech,False,2243
8973,because,True,2244
8974,mean,False,2244
8975,pressure,False,2244
8976,green,False,2244
8977,make,True,2245
8978,as,False,2245
8979,author,False,2245
8980,both,False,2245
8981,my,True,2246
8982,mouth,False,2246
